location,price,floor_size,bathrooms,bedrooms,parking
"['Marina Da Gama', 'Higgovale', 'Kenilworth Upper', 'Green Point', 'Maitland', 'Pelican Park', 'Rondebosch', 'Woodstock', 'Foreshore', 'Mouille Point', 'Rondebosch', 'Newlands', 'Green Point', 'Pelican Park', 'Waterfront', 'Lakeside', 'Retreat', 'Green Point', 'Cape Town City Centre', 'Diep River', 'Hanover Park']","['\n\n            R 1\xa0950\xa0000\n        ', '\n\n            R 14\xa0900\xa0000\n        ', '\n\n            R 12\xa0500\xa0000\n        ', '\n\n            R 7\xa0495\xa0000\n        ', '\n\n            R 1\xa0350\xa0000\n        ', '\n\n            R 1\xa0250\xa0000\n        ', '\n\n            R 7\xa0450\xa0000\n        ', '\n            POA\n        ', '\n\n            R 2\xa0850\xa0000\n        ', '\n\n            R 3\xa0195\xa0000\n        ', '\n\n            R 4\xa0995\xa0000\n        ', '\n\n            R 10\xa0600\xa0000\n        ', '\n\n            R 2\xa0550\xa0000\n        ', '\n\n            R 1\xa0250\xa0000\n        ', '\n\n            R 12\xa0500\xa0000\n        ', '\n\n            R 1\xa0850\xa0000\n        ', '\n\n            R 1\xa0495\xa0000\n        ', '\n\n            R 2\xa0350\xa0000\n        ', '\n\n            R 2\xa0975\xa0000\n        ', '\n\n            R 2\xa0995\xa0000\n        ', '\n\n            R 389\xa0000\n        ']","['369 m²', '335 m²', '1 978 m²', '312 m²', '231 m²', '248 m²', '1 071 m²', '69 m²', '61 m²', '97 m²', '802 m²', '704 m²', '44 m²', '248 m²', '129 m²', None, '295 m²', '85 m²', '90 m²', '496 m²', '159 m²']","['3', '3.5', '4', '2', '2', '2', '3', '1', '1', '1', '2', '2', None, '2', '2', None, '2', '1', '1', '3', '1']","['4', '3', '3', '3', '3', '3', '4', '2', '1', '2', '3', '4', None, '3', '2', None, '3', '2', '1', '4', '2']","['1', '1', '3', '2', None, '4', '6', None, None, '1', '2', '4', None, '4', '1', None, '5', '1', '1', '2', None]"
"['Diep River', 'Hanover Park', 'Camps Bay', 'Oranjezicht', 'Cape Town City Centre', 'Oranjezicht', 'Kenwyn', 'Bishopscourt', 'Charlesville', 'Sea Point', 'Cape Town City Centre', 'Sea Point', 'De Waterkant', 'Southfield', 'Thornton', 'Observatory', 'Zonnebloem', 'Stonehurst Mountain Estate', 'Sea Point', 'Zonnebloem', 'Kenilworth']","['\n\n            R 2\xa0995\xa0000\n        ', '\n\n            R 389\xa0000\n        ', '\n\n            R 69\xa0995\xa0000\n        ', '\n\n            R 2\xa0100\xa0000\n        ', '\n\n            R 3\xa0400\xa0000\n        ', '\n\n            R 2\xa0150\xa0000\n        ', '\n\n            R 2\xa0400\xa0000\n        ', '\n\n            R 38\xa0000\xa0000\n        ', '\n\n            R 1\xa0295\xa0000\n        ', '\n\n            R 5\xa0800\xa0000\n        ', '\n\n            R 2\xa0699\xa0000\n        ', '\n\n            R 11\xa0000\xa0000\n        ', '\n\n            R 3\xa0500\xa0000\n        ', '\n\n            R 1\xa0795\xa0000\n        ', '\n\n            R 1\xa0425\xa0000\n        ', '\n\n            R 2\xa0295\xa0000\n        ', '\n\n            R 1\xa0150\xa0000\n        ', '\n\n            R 4\xa0700\xa0000\n        ', '\n\n            R 12\xa0995\xa0000\n        ', '\n\n            R 1\xa0150\xa0000\n        ', '\n\n            R 1\xa0450\xa0000\n        ']","['496 m²', '159 m²', '1 082 m²', '55 m²', '102 m²', '66 m²', '720 m²', '3 684 m²', '434 m²', '138 m²', '92 m²', '180 m²', '118 m²', '496 m²', '221 m²', '171 m²', '35 m²', '198 m²', '115 m²', '35 m²', '80 m²']","['3', '1', '6', '1', '2', '1', '1.5', '5', '2', '2', '2', '2', '2', '1', '2', '2', '1', '3.5', '2.5', '1', '1']","['4', '2', '6', '1', '2', '1.5', '3', '5', '3', '2', '2', '3', '2', '3', '3', '5', '1', '3', '2', '1', '2']","['2', None, '6', '1', '2', None, '5', '13', '4', '1', '1', '1', '2', '5', '2', None, '1', '2', '1', '1', '1']"
"['Wetton', 'Claremont', 'Muizenberg', 'Green Point', 'Bo Kaap', 'Gardens', 'Cape Town City Centre', 'Belhar', 'Muizenberg', 'Wetton', 'Frogmore Estate', 'Cape Town City Centre', 'Mountview', 'Higgovale', 'Heathfield', 'Bridgetown', 'Cape Town City Centre', 'Newlands', 'Muizenberg', 'Devils Peak Estate', 'Silvertree Estate']","['\n\n            R 2\xa0150\xa0000\n        ', '\n\n            R 4\xa0950\xa0000\n        ', '\n\n            R 869\xa0000\n        ', '\n\n            R 7\xa0500\xa0000\n        ', '\n\n            R 2\xa0590\xa0000\n        ', '\n\n            R 3\xa0499\xa0000\n        ', '\n\n            R 2\xa0550\xa0000\n        ', '\n\n            R 990\xa0000\n        ', '\n\n            R 1\xa0195\xa0000\n        ', '\n\n            R 2\xa0150\xa0000\n        ', '\n\n            R 2\xa0350\xa0000\n        ', '\n\n            R 4\xa0500\xa0000\n        ', '\n\n            R 1\xa0559\xa0000\n        ', '\n\n            R 12\xa0500\xa0000\n        ', '\n\n            R 1\xa0195\xa0000\n        ', '\n\n            R 690\xa0000\n        ', '\n\n            R 2\xa0290\xa0000\n        ', '\n\n            R 6\xa0800\xa0000\n        ', '\n\n            R 1\xa0275\xa0000\n        ', '\n\n            R 4\xa0500\xa0000\n        ', '\n\n            R 9\xa0350\xa0000\n        ']","['595 m²', '459 m²', '45 m²', '150 m²', '110 m²', '145 m²', '92 m²', '180 m²', '193 m²', '595 m²', '608 m²', '87 m²', '247 m²', '490 m²', '52 m²', None, '78 m²', '444 m²', '85 m²', '87 m²', '604 m²']","['2', '1.5', '1', '2', '1', '2', '2', '1', '2', '2', '2', '2', '2', '5', '1', '1', '2', '4', '2', '2', '3.5']","['4', '3', '2', '3', '3', '2', '2', '3', '2', '4', '3', '2', '3', '4', '2', '2', '2', '5', '3', '2', '4']","[None, '1', '1', None, None, '2', '1', '1', '3', None, '3', '2', '1', '4', '1', '1', '1', '4', '2', '2', '4']"
"['Newlands', 'Sea Point', 'Tamboerskloof', 'Fresnaye', 'Kirstenhof', 'De Waterkant', 'De Waterkant', 'Cape Town City Centre', 'Athlone', 'Claremont Upper', 'Foreshore', 'Fresnaye', 'Sea Point', 'Mouille Point', 'Kenilworth', 'Green Point', 'Pinelands', 'Woodstock', 'Sea Point', 'Kenilworth', 'Newlands']","['\n\n            R 4\xa0900\xa0000\n        ', '\n\n            R 2\xa0500\xa0000\n        ', '\n\n            R 5\xa0450\xa0000\n        ', '\n\n            R 5\xa0900\xa0000\n        ', '\n\n            R 2\xa0185\xa0000\n        ', '\n\n            R 2\xa0700\xa0000\n        ', '\n\n            R 2\xa0700\xa0000\n        ', '\n\n            R 3\xa0900\xa0000\n        ', '\n\n            R 1\xa0550\xa0000\n        ', '\n\n            R 6\xa0450\xa0000\n        ', '\n\n            R 2\xa0195\xa0000\n        ', '\n\n            R 4\xa0990\xa0000\n        ', '\n\n            R 7\xa0350\xa0000\n        ', '\n\n            R 1\xa0895\xa0000\n        ', '\n\n            R 3\xa0950\xa0000\n        ', '\n\n            R 8\xa0900\xa0000\n        ', '\n\n            R 3\xa0950\xa0000\n        ', '\n\n            R 1\xa0300\xa0000\n        ', '\n\n            R 8\xa0950\xa0000\n        ', '\n\n            R 1\xa0350\xa0000\n        ', '\n\n            R 1\xa0795\xa0000\n        ']","['330 m²', '68 m²', '166 m²', '126 m²', '236 m²', '66 m²', '66 m²', None, '299 m²', None, '82 m²', '137 m²', '240 m²', '46 m²', '539 m²', '446 m²', '370 m²', '43 m²', '324 m²', '76 m²', None]","['2', '1', '3', '2.5', '1', '1', '1', '2', '2', '3.5', '1', '2.5', '3.5', '1', '3', '6', '2', '1', '3.5', '1', '1']","['3', '1', '3', '2', '2', '1', '1', '2', '5', '4', '1', '2', '4', '1', '5', '6', '3', '1', '3', '2', '2']","[None, None, None, '2', '2', None, None, '2', None, '2', None, '2', '2', None, '2', None, '2', '1', '2', '1', '1']"
"['Newlands', 'Cape Town City Centre', 'Zonnebloem', 'Observatory', 'Constantia', 'Sea Point', 'Green Point', 'Newlands', 'Gardens', 'Newlands', 'Bergvliet', 'Gardens', 'Pinelands', 'Observatory', 'Kirstenhof', 'Green Point', 'Green Point', 'Cape Town City Centre', 'Kenilworth', 'Zonnebloem', 'Plumstead']","['\n\n            R 1\xa0795\xa0000\n        ', '\n\n            R 1\xa0520\xa0000\n        ', '\n\n            R 1\xa0340\xa0000\n        ', '\n\n            R 2\xa0150\xa0000\n        ', '\n\n            R 13\xa0995\xa0000\n        ', '\n\n            R 11\xa0900\xa0000\n        ', '\n\n            R 2\xa0695\xa0000\n        ', '\n\n            R 1\xa0795\xa0000\n        ', '\n\n            R 3\xa0500\xa0000\n        ', '\n\n            R 10\xa0800\xa0000\n        ', '\n\n            R 4\xa0700\xa0000\n        ', '\n\n            R 3\xa0895\xa0000\n        ', '\n\n            R 1\xa0495\xa0000\n        ', '\n\n            R 1\xa0695\xa0000\n        ', '\n\n            R 2\xa0490\xa0000\n        ', '\n\n            R 4\xa0200\xa0000\n        ', '\n\n            R 3\xa0395\xa0000\n        ', '\n\n            R 1\xa0780\xa0000\n        ', '\n\n            R 9\xa0000\xa0000\n        ', '\n\n            R 1\xa0715\xa0000\n        ', '\n\n            R 2\xa0195\xa0000\n        ']","[None, '47 m²', '48 m²', '149 m²', '1 627 m²', '370 m²', '90 m²', None, '76 m²', '493 m²', '838 m²', '102 m²', '73 m²', '51 m²', '96 m²', '75 m²', '48 m²', '53 m²', '727 m²', '45 m²', '243 m²']","['1', '1', '1', '1', '4', '4.5', '2.5', '1', '2', '4', '3', '3', '1', '1', '2', '2', '1', '1', '6', '1', '1']","['2', '1', '1', '2', '4', '4', '2', '2', '2', '4', '5', '2', '1', '1', '2', '2', '1', '1', '5', '1', '3']","['1', None, '1', None, '6', '2', '2', '1', '1', '4', '6', None, '1', '1', '1', '2', '1', '1', '2', '1', None]"
"['Vredehoek', 'Observatory', 'Observatory', 'Silvertree Estate', 'Ottery', 'Adriaanse', 'Claremont Upper', 'Lakeside', 'De Waterkant', 'Harfield Village', 'Diep River', 'Lansdowne', 'De Waterkant', 'Observatory', 'Cape Town City Centre', 'Vredehoek', 'Muizenberg', 'Pelican Park', 'Claremont', 'Constantia', 'Stonehurst Mountain Estate']","['\n\n            R 5\xa0995\xa0000\n        ', '\n\n            R 2\xa0350\xa0000\n        ', '\n\n            R 2\xa0350\xa0000\n        ', '\n\n            R 9\xa0950\xa0000\n        ', '\n\n            R 1\xa0245\xa0000\n        ', '\n\n            R 970\xa0000\n        ', '\n\n            R 6\xa0395\xa0000\n        ', '\n\n            R 1\xa0950\xa0000\n        ', '\n\n            R 2\xa0650\xa0000\n        ', '\n\n            R 1\xa0700\xa0000\n        ', '\n\n            R 1\xa0975\xa0000\n        ', '\n\n            R 1\xa0850\xa0000\n        ', '\n\n            R 2\xa0750\xa0000\n        ', '\n\n            R 1\xa0300\xa0000\n        ', '\n\n            R 2\xa0650\xa0000\n        ', '\n\n            R 3\xa0995\xa0000\n        ', '\n\n            R 849\xa0000\n        ', '\n\n            R 950\xa0000\n        ', '\n\n            R 1\xa0350\xa0000\n        ', '\n\n            R 4\xa0999\xa0000\n        ', '\n\n            R 6\xa0750\xa0000\n        ']","['215 m²', '150 m²', '150 m²', '654 m²', '63 m²', '991 m²', '816 m²', '542 m²', '64 m²', '163 m²', '140 m²', '538 m²', '64 m²', '31 m²', '48 m²', '114 m²', '45 m²', '309 m²', '62 m²', '1 106 m²', '347 m²']","['1.5', '1', '1', '4.5', '1', '1', '5', '1', '1', '1', '2.5', '1.5', '1', '1', '1', '2', '1', '1.5', '1', '2', '5']","['3', '3', '3', '4', '2', '4', '5', '2', '1', '2', '3', '3', '1', '0.5', '1', '2', '2', '2', '1', '3', '3']","['2', None, None, '4', '2', '3', '3', '3', '1', '2', '2', '3', '2', '1', None, '2', '1', None, '1', '5', '4']"
"['Woodstock', 'Thornton', 'De Waterkant', 'Bo Kaap', 'Fresnaye', 'Kenilworth', 'Camps Bay', 'Sea Point', 'Gardens', 'Zonnebloem', 'Philippi East', 'Gardens', 'Marina Da Gama', 'Cape Town City Centre', 'De Waterkant', 'Costa Da Gama', 'Lakeside', 'Kenilworth', 'Green Point', 'Claremont Upper', 'De Waterkant']","['\n\n            R 1\xa0099\xa0999\n        ', '\n\n            R 1\xa0250\xa0000\n        ', '\n\n            R 2\xa0650\xa0000\n        ', '\n\n            R 4\xa0950\xa0000\n        ', '\n\n            R 8\xa0400\xa0000\n        ', '\n\n            R 1\xa0495\xa0000\n        ', '\n\n            R 12\xa0500\xa0000\n        ', '\n\n            R 3\xa0250\xa0000\n        ', '\n\n            R 5\xa0500\xa0000\n        ', '\n\n            R 1\xa0550\xa0000\n        ', '\n\n            R 350\xa0000\n        ', '\n\n            R 2\xa0950\xa0000\n        ', '\n\n            R 3\xa0500\xa0000\n        ', '\n\n            R 1\xa0895\xa0000\n        ', '\n\n            R 2\xa0290\xa0000\n        ', '\n\n            R 1\xa0399\xa0000\n        ', '\n\n            R 2\xa0295\xa0000\n        ', '\n\n            R 1\xa0750\xa0000\n        ', '\n\n            R 5\xa0330\xa0000\n        ', '\n\n            R 2\xa0595\xa0000\n        ', '\n\n            R 2\xa0290\xa0000\n        ']","['140 m²', '117 m²', '50 m²', '749 m²', '108 m²', '87 m²', None, '72 m²', '239 m²', '73 m²', None, '96 m²', '557 m²', '60 m²', '45 m²', '200 m²', '95 m²', '162 m²', '87 m²', '82 m²', '45 m²']","['1', '1', '1', '3', '2.5', '1', '4', '2', '1', '1', '1', '1', '2', '1', '1', '1', '2', '1', '2', '2', '1']","['4', '2', '1', '3', '2', '2', '3', '2', '2', '2', '2', '2', '3', '1', '1', '2', '3', '2', '2', '2', '1']","[None, None, '1', '1', '2', '1', '1', None, None, None, '1', '1', '2', None, '1', '1', '3', '2', '2', '1', '1']"
"['Claremont Upper', 'De Waterkant', 'Surrey Estate', 'Wynberg Upper', 'Waterfront', 'Cape Town City Centre', 'Claremont Upper', 'Claremont', 'Cape Town City Centre', 'Mouille Point', 'Green Point', 'Bakoven', 'Claremont Upper', 'Kenilworth Upper', 'Belhar', 'Three Anchor Bay', 'Three Anchor Bay', 'Sea Point', 'Green Point', 'Pinelands', 'Cape Town City Centre']","['\n\n            R 2\xa0595\xa0000\n        ', '\n\n            R 2\xa0290\xa0000\n        ', '\n\n            R 1\xa0950\xa0000\n        ', '\n\n            R 1\xa0625\xa0000\n        ', '\n\n            R 26\xa0000\xa0000\n        ', '\n\n            R 2\xa0595\xa0000\n        ', '\n\n            R 9\xa0450\xa0000\n        ', '\n\n            R 1\xa0475\xa0000\n        ', '\n\n            R 1\xa0500\xa0000\n        ', '\n\n            R 4\xa0025\xa0000\n        ', '\n\n            R 4\xa0750\xa0000\n        ', '\n\n            R 25\xa0500\xa0000\n        ', '\n\n            R 9\xa0450\xa0000\n        ', '\n\n            R 1\xa0450\xa0000\n        ', '\n\n            R 750\xa0000\n        ', '\n\n            R 5\xa0295\xa0000\n        ', '\n\n            R 5\xa0950\xa0000\n        ', '\n\n            R 5\xa0100\xa0000\n        ', '\n\n            R 7\xa0500\xa0000\n        ', '\n\n            R 6\xa0850\xa0000\n        ', '\n\n            R 2\xa0195\xa0000\n        ']","['82 m²', '45 m²', None, '76 m²', '277 m²', '89 m²', '1 154 m²', '65 m²', '43 m²', '81 m²', '104 m²', '248 m²', '1 154 m²', '44 m²', '45 m²', '72 m²', '198 m²', '99 m²', '150 m²', '1 428 m²', '40 m²']","['2', '1', '2', '1', '3', '2', '4.5', '1', '1', '2', '2', '3.5', '4.5', '1', '1', '1', '2.5', '2', '2.5', '5', '1']","['2', '1', '3', '2', '3', '2', '4', '2', '1', '2', '2', '3', '4', '1', '2', '1', '3', '3', '2', '6', '1']","['1', '1', '2', '1', '2', '1', '2', '2', '1', None, '1', '2', '2', '1', '1', None, '1', '2', None, '10', '1']"
"['Oranjezicht', 'Oranjezicht', 'Woodstock', 'Sea Point', 'Ferness Estate', 'Plumstead', 'Plumstead', 'Bishopscourt Village', 'Maitland', 'Woodstock', 'Constantia', 'Surrey Estate', 'Kirstenhof', 'Woodstock', 'Mowbray', 'Plumstead', 'Kenilworth Upper', 'Sea Point', 'Constantia', 'Constantia', 'Sea Point']","['\n\n            R 12\xa0000\xa0000\n        ', '\n\n            R 18\xa0995\xa0000\n        ', '\n\n            R 1\xa0690\xa0000\n        ', '\n\n            R 8\xa0750\xa0000\n        ', '\n\n            R 2\xa0700\xa0000\n        ', '\n\n            R 2\xa0695\xa0000\n        ', '\n\n            R 2\xa0995\xa0000\n        ', '\n\n            R 12\xa0595\xa0000\n        ', '\n\n            R 595\xa0000\n        ', '\n\n            R 2\xa0250\xa0000\n        ', '\n\n            R 12\xa0750\xa0000\n        ', '\n\n            R 2\xa0599\xa0000\n        ', '\n\n            R 3\xa0595\xa0000\n        ', '\n\n            R 1\xa0690\xa0000\n        ', '\n\n            R 2\xa0950\xa0000\n        ', '\n\n            R 1\xa0200\xa0000\n        ', '\n\n            R 6\xa0795\xa0000\n        ', '\n\n            R 2\xa0200\xa0000\n        ', '\n\n            R 9\xa0950\xa0000\n        ', '\n\n            R 10\xa0500\xa0000\n        ', '\n\n            R 2\xa0195\xa0000\n        ']","['484 m²', '595 m²', '51 m²', '166 m²', '595 m²', '615 m²', '518 m²', '857 m²', None, '64 m²', '448.9 m²', None, '833 m²', '51 m²', '320 m²', '48 m²', '162 m²', '74 m²', '1 426 m²', '2 026 m²', '40 m²']","['7', '4.5', '1', '2', '3', '2', '2', '5', '1', None, '3', '2', '2.5', '1', '2', '1', '2', '1', '3', '5', '1']","['7', '5', '1', '2', '4', '3', '3', '5', '0.5', '2', '3', '3', '3', '1', '5', '1', '4', '2', '4', '6', '1']","['1', '2', '1', '2', '4', '5', '2', '7', '1', '2', '2', '1', '2', '1', '1', None, '3', '1', '4', '2', None]"
"['De Waterkant', 'Mowbray', 'Observatory', 'Fresnaye', 'Kenilworth', 'Bantry Bay', 'Cape Town City Centre', 'Lansdowne', 'Constantia', 'Observatory', 'Foreshore', 'Llandudno', 'Fresnaye', 'Belhar', 'Cape Town City Centre', 'Marina Da Gama', 'Constantia', 'Llandudno', 'Cape Town City Centre', 'Constantia', 'Claremont Upper']","['\n\n            R 4\xa0350\xa0000\n        ', '\n\n            R 1\xa0700\xa0000\n        ', '\n\n            R 2\xa0695\xa0000\n        ', '\n\n            R 8\xa0299\xa0000\n        ', '\n\n            R 1\xa0200\xa0000\n        ', '\n\n            R 19\xa0900\xa0000\n        ', '\n\n            R 5\xa0495\xa0000\n        ', '\n\n            R 2\xa0250\xa0000\n        ', '\n\n            R 15\xa0950\xa0000\n        ', '\n\n            R 3\xa0700\xa0000\n        ', '\n\n            R 5\xa0199\xa0000\n        ', '\n\n            R 27\xa0500\xa0000\n        ', '\n\n            R 3\xa0700\xa0000\n        ', '\n\n            R 930\xa0000\n        ', '\n\n            R 1\xa0995\xa0000\n        ', '\n\n            R 1\xa0670\xa0000\n        ', '\n\n            R 15\xa0950\xa0000\n        ', '\n\n            R 15\xa0500\xa0000\n        ', '\n\n            R 1\xa0690\xa0000\n        ', '\n\n            R 12\xa0400\xa0000\n        ', '\n\n            R 7\xa0250\xa0000\n        ']","['87 m²', '230 m²', '310 m²', '200 m²', '57 m²', '211 m²', '107 m²', '495 m²', '2 580 m²', '182 m²', '146 m²', '991 m²', '58 m²', '312 m²', '44 m²', '139 m²', '2 580 m²', '1 182 m²', '38 m²', '1 303 m²', '407 m²']","['1', '1', '2', '2.5', '1', '3', '2', '2', '7.5', '2.5', '2', '4', '1', '2', '1', '2', '7.5', '2', '1', '3.5', '3.5']","['1', '3', '6', '3', '1', '3', '2', '3', '6', '3', '2', '4', '1', '5', '0.5', '3', '6', '4', '0.5', '4', '4']","['1', None, None, '2', None, '2', None, '2', '6', '2', '2', '3', '1', '2', '1', '3', '6', '2', None, '2', '3']"
"['Green Point', 'Bishopscourt Village', 'Oranjezicht', 'Pinelands', 'De Waterkant', 'Camps Bay', 'Rondebosch', 'Vredehoek', 'Surrey Estate', 'Vredehoek', 'Cape Town City Centre', 'Lakeside', 'Kenilworth', 'Tokai', 'Sea Point', 'Diep River', 'Kalk Bay', 'Wynberg Upper', 'Pinelands', 'Wynberg Upper', 'Marina Da Gama']","['\n\n            R 4\xa0950\xa0000\n        ', '\n\n            R 6\xa0300\xa0000\n        ', '\n\n            R 8\xa0200\xa0000\n        ', '\n\n            R 4\xa0450\xa0000\n        ', '\n\n            R 6\xa0550\xa0000\n        ', '\n\n            R 19\xa0900\xa0000\n        ', '\n\n            R 1\xa0985\xa0000\n        ', '\n\n            R 3\xa0495\xa0000\n        ', '\n\n            R 2\xa0600\xa0000\n        ', '\n\n            R 2\xa0900\xa0000\n        ', '\n\n            R 1\xa0700\xa0000\n        ', '\n\n            R 2\xa0295\xa0000\n        ', '\n\n            R 2\xa0645\xa0000\n        ', '\n\n            R 4\xa0499\xa0000\n        ', '\n\n            R 13\xa0995\xa0000\n        ', '\n\n            R 1\xa0195\xa0000\n        ', '\n\n            R 3\xa0700\xa0000\n        ', '\n\n            R 1\xa0095\xa0000\n        ', '\n\n            R 4\xa0450\xa0000\n        ', '\n\n            R 1\xa0750\xa0000\n        ', '\n\n            R 2\xa0940\xa0000\n        ']","['116 m²', '457 m²', '561 m²', '979 m²', '131 m²', '1 427 m²', '78 m²', '110 m²', '481 m²', '174 m²', '69 m²', '95 m²', '366 m²', None, '160 m²', '87 m²', '72 m²', None, '979 m²', None, '1 126 m²']","['2', '3', '6', '4', '2', '3', '1', '1', '2', '3', '1', '2', '2', '2.5', '2.5', '1', '2', '1', '4', '1', '3']","['2', '3', '4', '4', '2', '4', '1', '2', '3', '3', '2', '3', '3', '4', '2', '2', '2', '1', '4', '1', '4']","['2', '1', '2', '2', '1', '6', None, '1', '7', None, '1', '3', '2', '6', None, None, None, '1', '2', '1', '4']"
"['Pinelands', 'Sea Point', 'Wynberg Upper', 'Marina Da Gama', 'Bergvliet', 'Sea Point', 'Oranjezicht', 'Newlands', 'Bantry Bay', 'Plumstead', 'Constantia', 'Woodstock', 'Pinelands', 'Observatory', 'Woodstock', 'Sea Point', 'Sea Point', 'Observatory', 'Woodstock', 'Sea Point', 'Lotus River']","['\n\n            R 4\xa0450\xa0000\n        ', '\n\n            R 1\xa0595\xa0000\n        ', '\n\n            R 1\xa0750\xa0000\n        ', '\n\n            R 2\xa0940\xa0000\n        ', '\n\n            R 2\xa0500\xa0000\n        ', '\n\n            R 11\xa0995\xa0000\n        ', '\n\n            R 9\xa0290\xa0000\n        ', '\n\n            R 18\xa0000\xa0000\n        ', '\n\n            R 9\xa0250\xa0000\n        ', '\n\n            R 1\xa0312\xa0571\n        ', '\n\n            R 19\xa0900\xa0000\n        ', '\n\n            R 2\xa0450\xa0000\n        ', '\n\n            R 3\xa0595\xa0000\n        ', '\n\n            R 2\xa0395\xa0000\n        ', '\n            POA\n        ', '\n\n            R 3\xa0595\xa0000\n        ', '\n\n            R 2\xa0500\xa0000\n        ', '\n\n            R 2\xa0395\xa0000\n        ', '\n\n            R 3\xa0395\xa0000\n        ', '\n\n            R 2\xa0400\xa0000\n        ', '\n\n            R 1\xa0800\xa0000\n        ']","['979 m²', '51 m²', None, '1 126 m²', '831 m²', '254 m²', '430 m²', '3 634 m²', '501 m²', '55 m²', '9 453 m²', '61 m²', '748 m²', '103 m²', '273 m²', '102 m²', None, '103 m²', '205 m²', '77 m²', '276 m²']","['4', '1', '1', '3', '1', '3.5', '5', '2.5', '2', '1', '2', '2', '3', '3', '3', '1.5', '1.5', '3', '1', '2', '2']","['4', '1', '1', '4', '3', '3', '5', '4', '4', '1', '4', '2', '4', '3', '7', '2', '3', '3', '3', '2', '6']","['2', '1', '1', '4', '3', '2', '2', '7', '2', None, None, '1', '3', None, None, '3', '1', None, '2', None, '3']"
